id,source,region,management,construction_year,status_group
54746,river,Mbeya,water board,0,needs repair
59421,shallow well,Tabora,wug,0,functional
29264,machine dbh,Mara,vwc,2009,needs repair
61782,river,Manyara,vwc,2012,needs repair
71636,dam,Mara,vwc,1964,needs repair
61338,river,Shinyanga,vwc,0,needs repair
64578,spring,Kilimanjaro,water board,2003,functional
24774,shallow well,Kagera,vwc,0,functional
31188,spring,Kilimanjaro,vwc,1996,needs repair
24178,spring,Arusha,vwc,2002,functional
11619,hand dtw,Kagera,wua,0,functional
31387,spring,Kagera,vwc,0,needs repair
17834,shallow well,Morogoro,other,2010,functional
27911,rainwater harvesting,Singida,parastatal,2008,needs repair
46304,river,Pwani,private operator,2010,functional
24507,shallow well,Mbeya,vwc,0,needs repair
37945,machine dbh,Kigoma,vwc,2006,functional
41153,spring,Iringa,vwc,0,functional
26476,machine dbh,Shinyanga,wug,0,needs repair
5021,river,Iringa,wua,1978,needs repair
40620,spring,Kilimanjaro,company,2011,functional
22004,spring,Arusha,vwc,1963,needs repair
23693,river,Kilimanjaro,water board,2007,functional
69970,spring,Ruvuma,wug,2013,functional
34072,shallow well,Mwanza,vwc,0,needs repair
63458,shallow well,Mara,unknown,0,functional
49079,spring,Iringa,vwc,1997,functional
45151,machine dbh,Ruvuma,vwc,2009,functional
5062,machine dbh,Mara,wug,2011,functional
16487,spring,Tanga,vwc,2000,functional
14261,shallow well,Tanga,vwc,2009,needs repair
40345,shallow well,Shinyanga,wug,0,functional
46604,shallow well,Shinyanga,wug,0,functional
1117,spring,Kagera,vwc,0,needs repair
72037,shallow well,Kigoma,vwc,1995,needs repair
10256,machine dbh,Mara,private operator,2011,functional
38463,shallow well,Shinyanga,wug,0,needs repair
35423,river,Kilimanjaro,water board,2007,functional
55794,machine dbh,Morogoro,vwc,2006,needs repair
33958,shallow well,Mara,vwc,2009,functional
29075,spring,Dodoma,vwc,0,needs repair
70617,shallow well,Mbeya,vwc,0,functional
61576,shallow well,Kagera,vwc,0,needs repair
59490,machine dbh,Lindi,vwc,2012,functional
69533,rainwater harvesting,Kigoma,private operator,2003,functional
23141,river,Ruvuma,vwc,1992,needs repair
52900,spring,Ruvuma,vwc,1992,needs repair
5045,machine dbh,Mara,private operator,2008,functional
70996,river,Arusha,water board,1995,functional
22403,river,Kigoma,vwc,2011,functional
63638,shallow well,Kagera,vwc,0,needs repair
31286,rainwater harvesting,Mwanza,vwc,0,functional
69934,shallow well,Ruvuma,vwc,2012,functional
31545,river,Tanga,vwc,2007,functional
39101,machine dbh,Mbeya,vwc,0,needs repair
45828,spring,Mbeya,vwc,0,functional
34633,river,Kigoma,water board,1996,functional
22182,spring,Kigoma,vwc,2009,needs repair
63364,machine dbh,Pwani,vwc,2003,functional
28708,machine dbh,Dodoma,wug,0,needs repair
59489,spring,Iringa,vwc,2004,functional
11413,river,Kigoma,water board,1982,functional
11907,rainwater harvesting,Manyara,company,2008,functional
68335,spring,Kilimanjaro,wua,1970,needs repair
21105,river,Rukwa,vwc,2005,functional
41243,spring,Kilimanjaro,water board,2008,functional
14565,shallow well,Ruvuma,parastatal,1998,functional
62164,spring,Kagera,vwc,0,functional
22359,shallow well,Mbeya,vwc,0,functional
50381,shallow well,Mtwara,vwc,2006,needs repair
71009,river,Mbeya,wug,0,needs repair
68103,spring,Mbeya,vwc,0,functional
48616,river,Kagera,vwc,0,functional
35175,machine dbh,Mtwara,vwc,2012,needs repair
28655,spring,Iringa,vwc,2000,functional
55586,river,Mbeya,vwc,0,functional
39525,spring,Kagera,vwc,0,needs repair
21076,shallow well,Shinyanga,wug,0,needs repair
38056,river,Morogoro,vwc,1979,needs repair
48289,river,Pwani,private operator,1989,needs repair
35344,shallow well,Morogoro,wug,2007,needs repair
48794,spring,Mtwara,vwc,2002,needs repair
53286,river,Arusha,vwc,2010,functional
57793,river,Mbeya,water board,0,functional
2525,machine dbh,Dodoma,vwc,0,needs repair
2352,spring,Iringa,vwc,1986,functional
3126,river,Mbeya,wua,0,functional
8334,spring,Kilimanjaro,vwc,1972,needs repair
29913,spring,Kigoma,vwc,2007,functional
39119,river,Iringa,wua,1978,functional
46842,shallow well,Manyara,wug,2007,needs repair
10139,shallow well,Shinyanga,wug,0,functional
59101,machine dbh,Lindi,vwc,2005,needs repair
33186,spring,Arusha,vwc,2000,functional
25527,shallow well,Shinyanga,wug,0,functional
58333,shallow well,Mwanza,vwc,0,needs repair
13257,machine dbh,Dar es Salaam,wug,2000,needs repair
18129,shallow well,Shinyanga,wug,0,functional
5878,machine dbh,Mara,vwc,1999,needs repair
63399,shallow well,Mwanza,vwc,0,functional
39622,shallow well,Mwanza,vwc,0,needs repair
40962,river,Kilimanjaro,wua,2007,functional
61647,spring,Iringa,vwc,2009,functional
30263,spring,Manyara,vwc,2011,functional
25770,river,Iringa,wua,1993,functional
8984,shallow well,Lindi,vwc,1985,needs repair
1516,river,Pwani,private operator,2009,functional
8160,hand dtw,Mwanza,vwc,0,functional
52376,spring,Mbeya,vwc,0,needs repair
22609,shallow well,Shinyanga,wug,0,functional
56011,spring,Kilimanjaro,water board,2008,functional
67834,machine dbh,Tabora,vwc,0,needs repair
49294,river,Morogoro,vwc,2010,functional
41613,shallow well,Morogoro,vwc,1997,needs repair
32343,shallow well,Kagera,wua,0,needs repair
60466,machine dbh,Kagera,vwc,0,needs repair
21921,shallow well,Kagera,vwc,0,needs repair
63504,river,Arusha,vwc,2003,needs repair
21747,spring,Dodoma,vwc,0,functional
13481,river,Pwani,private operator,2008,functional
8603,shallow well,Shinyanga,wug,0,needs repair
13376,shallow well,Morogoro,vwc,2006,functional
67,shallow well,Mwanza,vwc,0,functional
67003,machine dbh,Mtwara,vwc,2012,needs repair
52480,river,Pwani,vwc,1975,needs repair
60635,spring,Arusha,vwc,2009,functional
34449,machine dbh,Tabora,vwc,0,functional
17799,lake,Mwanza,vwc,0,functional
930,shallow well,Rukwa,vwc,1997,functional
16121,spring,Kilimanjaro,vwc,2002,functional
14581,river,Kilimanjaro,vwc,1994,needs repair
31391,machine dbh,Morogoro,vwc,2007,needs repair
70356,machine dbh,Lindi,wug,1976,needs repair
22422,spring,Kilimanjaro,water board,2012,functional
12211,shallow well,Dodoma,vwc,0,functional
44804,spring,Ruvuma,wua,1995,functional
69700,machine dbh,Morogoro,vwc,2005,needs repair
33826,river,Mbeya,water authority,0,functional
323,shallow well,Mwanza,vwc,0,needs repair
66962,river,Iringa,wua,1974,functional
7175,shallow well,Shinyanga,wug,0,needs repair
3629,machine dbh,Lindi,vwc,2011,functional
14536,shallow well,Mwanza,vwc,0,functional
66207,shallow well,Mbeya,vwc,0,functional
29876,river,Morogoro,wug,2011,functional
35826,river,Mbeya,vwc,0,functional
62308,spring,Arusha,vwc,2007,functional
34991,spring,Kagera,vwc,0,needs repair
14436,shallow well,Ruvuma,vwc,2005,functional
17566,spring,Arusha,vwc,2007,functional
60713,shallow well,Tabora,vwc,0,functional
73232,lake,Mara,vwc,2012,needs repair
39232,river,Kigoma,water board,1988,functional
33827,spring,Iringa,vwc,1982,functional
22510,spring,Tanga,vwc,2004,needs repair
65554,spring,Kilimanjaro,vwc,2008,functional
8476,spring,Kilimanjaro,water board,1999,functional
70367,river,Ruvuma,vwc,1991,needs repair
20678,spring,Tanga,vwc,2000,functional
63402,shallow well,Shinyanga,wug,0,needs repair
1497,spring,Iringa,vwc,2006,functional
196,river,Iringa,vwc,2009,needs repair
14504,shallow well,Shinyanga,parastatal,0,functional
10964,spring,Arusha,vwc,2000,functional
32523,machine dbh,Kigoma,vwc,2010,needs repair
47163,machine dbh,Lindi,vwc,1979,needs repair
11467,river,Iringa,vwc,1979,needs repair
3635,river,Pwani,parastatal,1996,needs repair
8047,other,Tanga,vwc,2009,functional
66000,shallow well,Mbeya,vwc,0,functional
54166,spring,Kigoma,vwc,1976,needs repair
36404,spring,Manyara,vwc,2003,needs repair
65613,shallow well,Shinyanga,wug,0,needs repair
15971,spring,Mbeya,vwc,0,needs repair
29426,machine dbh,Tabora,vwc,0,needs repair
40738,machine dbh,Rukwa,vwc,1988,needs repair
52921,machine dbh,Rukwa,vwc,1986,functional
34811,shallow well,Ruvuma,wug,2001,needs repair
2234,shallow well,Mbeya,vwc,0,functional
28813,river,Mbeya,water board,0,needs repair
65085,machine dbh,Morogoro,vwc,2007,needs repair
17669,spring,Kilimanjaro,company,1980,needs repair
15749,machine dbh,Rukwa,vwc,1991,functional
68164,shallow well,Mwanza,vwc,0,needs repair
12258,shallow well,Tabora,vwc,0,functional
64615,spring,Iringa,vwc,1978,functional
36573,river,Rukwa,vwc,1983,functional
50330,machine dbh,Pwani,vwc,1974,needs repair
60795,shallow well,Mwanza,vwc,0,needs repair
70716,spring,Arusha,vwc,2000,functional
11106,shallow well,Mwanza,vwc,0,functional
7163,spring,Kagera,vwc,0,needs repair
4034,river,Ruvuma,vwc,1989,needs repair
59839,river,Mbeya,vwc,0,needs repair
48889,spring,Mbeya,vwc,0,functional
52956,spring,Kilimanjaro,water board,1999,functional
12031,river,Shinyanga,vwc,0,functional
22903,rainwater harvesting,Kilimanjaro,parastatal,2010,functional
58740,river,Iringa,wua,1978,functional
1248,rainwater harvesting,Kagera,vwc,0,needs repair
56533,river,Pwani,vwc,1972,needs repair
37793,river,Kilimanjaro,water board,2007,functional
62627,spring,Kagera,vwc,0,functional
14636,machine dbh,Morogoro,vwc,2007,needs repair
21936,machine dbh,Arusha,water authority,2003,functional
6951,shallow well,Kilimanjaro,other,2011,functional
12019,shallow well,Shinyanga,wug,0,needs repair
50085,machine dbh,Kigoma,vwc,1978,needs repair
30101,shallow well,Kagera,vwc,0,needs repair
46632,shallow well,Shinyanga,parastatal,0,functional
65486,shallow well,Mbeya,wug,0,functional
30253,spring,Kilimanjaro,company,1962,needs repair
52079,spring,Kigoma,vwc,2001,functional
30512,spring,Kigoma,vwc,1988,needs repair
35260,river,Pwani,private operator,2008,functional
30078,machine dbh,Mara,parastatal,2008,functional
55102,shallow well,Shinyanga,vwc,0,needs repair
12215,shallow well,Shinyanga,wug,0,functional
51154,river,Iringa,vwc,1974,functional
33470,spring,Mbeya,vwc,0,functional
66514,machine dbh,Singida,vwc,1974,needs repair
73954,rainwater harvesting,Mara,other,1997,functional
44904,machine dbh,Singida,parastatal,2010,functional
47153,river,Kigoma,parastatal,1994,needs repair
48819,shallow well,Mara,wug,1989,needs repair
42022,spring,Iringa,vwc,1999,needs repair
4096,shallow well,Kigoma,vwc,1972,needs repair
45229,lake,Shinyanga,vwc,0,functional
39175,machine dbh,Mara,vwc,2011,functional
44646,spring,Tanga,vwc,2004,needs repair
44318,spring,Arusha,vwc,1980,needs repair
342,spring,Iringa,vwc,2010,functional
50824,spring,Mbeya,vwc,0,needs repair
48321,shallow well,Tanga,vwc,2005,functional
19959,rainwater harvesting,Shinyanga,parastatal,0,needs repair
41316,river,Kigoma,private operator,1988,functional
34060,spring,Mbeya,parastatal,0,needs repair
17518,river,Tanga,vwc,2003,needs repair
36705,spring,Iringa,vwc,2000,functional
49146,shallow well,Dodoma,vwc,0,needs repair
59353,spring,Pwani,private operator,2009,functional
57182,spring,Mbeya,vwc,0,needs repair
66233,spring,Manyara,vwc,2011,functional
69217,spring,Iringa,vwc,1996,needs repair
10220,spring,Mtwara,vwc,1977,needs repair
61112,spring,Rukwa,vwc,1972,needs repair
71078,machine dbh,Ruvuma,vwc,1989,functional
64022,spring,Manyara,wua,1998,needs repair
33603,shallow well,Tanga,vwc,2002,functional
53112,hand dtw,Iringa,vwc,2010,functional
25297,river,Arusha,vwc,2005,needs repair
67063,machine dbh,Mara,wug,2009,functional
58560,rainwater harvesting,Manyara,vwc,2009,needs repair
610,spring,Mbeya,vwc,0,needs repair
19399,machine dbh,Dodoma,vwc,0,needs repair
55778,machine dbh,Mtwara,vwc,2012,needs repair
25618,spring,Ruvuma,vwc,2007,functional
52180,shallow well,Lindi,vwc,0,needs repair
29578,rainwater harvesting,Shinyanga,parastatal,0,needs repair
30260,machine dbh,Tanga,vwc,1973,needs repair
8348,river,Arusha,vwc,1998,functional
18742,machine dbh,Manyara,vwc,1990,needs repair
38700,spring,Iringa,vwc,2000,functional
122,shallow well,Mara,other,1997,needs repair
18312,spring,Ruvuma,vwc,1993,functional
49243,river,Mbeya,vwc,0,functional
13780,shallow well,Dodoma,vwc,0,functional
49445,rainwater harvesting,Kagera,other,0,needs repair
43514,shallow well,Shinyanga,wug,2011,needs repair
11022,lake,Mwanza,vwc,0,needs repair
17801,shallow well,Tabora,vwc,0,needs repair
47435,shallow well,Morogoro,vwc,1996,needs repair
6915,shallow well,Kigoma,vwc,2008,functional
22810,river,Mbeya,water board,0,needs repair
68727,river,Kigoma,wug,2005,needs repair
72662,machine dbh,Kilimanjaro,other,2002,functional
55301,shallow well,Mbeya,vwc,0,needs repair
3050,spring,Mbeya,vwc,0,needs repair
8002,shallow well,Morogoro,vwc,1996,needs repair
65,river,Arusha,vwc,2008,functional
3358,shallow well,Mtwara,vwc,1980,needs repair
5191,spring,Iringa,vwc,1985,functional
2567,river,Morogoro,vwc,2009,functional
14116,shallow well,Tabora,vwc,0,needs repair
12543,machine dbh,Manyara,vwc,2003,functional
52408,spring,Mbeya,vwc,0,needs repair
8240,spring,Morogoro,vwc,1990,functional
14442,shallow well,Shinyanga,wug,0,functional
47573,spring,Ruvuma,vwc,1994,needs repair
62929,lake,Mara,vwc,1972,needs repair
71531,rainwater harvesting,Shinyanga,parastatal,0,needs repair
35836,rainwater harvesting,Kagera,other,0,functional
9511,hand dtw,Iringa,vwc,2010,functional
24968,shallow well,Morogoro,vwc,1982,functional
56701,spring,Kilimanjaro,vwc,2010,needs repair
11813,spring,Kilimanjaro,wua,2009,needs repair
38423,river,Kigoma,vwc,1996,functional
62106,shallow well,Tabora,wug,0,functional
44349,machine dbh,Singida,vwc,1995,functional
53129,rainwater harvesting,Singida,parastatal,2006,needs repair
27397,river,Kilimanjaro,water board,2007,functional
33446,spring,Ruvuma,vwc,1977,needs repair
62265,shallow well,Morogoro,vwc,2008,functional
37451,shallow well,Mwanza,vwc,1996,functional
71039,machine dbh,Mtwara,vwc,2012,needs repair
15980,lake,Mwanza,vwc,1982,needs repair
48769,machine dbh,Singida,wug,1974,functional
68044,river,Iringa,wua,1993,functional
51643,river,Iringa,vwc,2004,functional
12593,machine dbh,Singida,vwc,2010,functional
73713,machine dbh,Singida,vwc,1985,functional
48873,spring,Iringa,vwc,2008,functional
45144,spring,Iringa,vwc,1995,functional
12289,machine dbh,Mwanza,vwc,0,functional
23768,river,Kigoma,water board,2011,functional
61768,shallow well,Dodoma,vwc,0,functional
66771,shallow well,Mwanza,other,1996,needs repair
50265,machine dbh,Kagera,vwc,0,needs repair
57795,river,Mbeya,wua,0,functional
50623,river,Morogoro,vwc,2006,functional
39926,spring,Kagera,vwc,0,needs repair
36518,river,Lindi,vwc,2010,needs repair
42331,machine dbh,Dodoma,vwc,0,needs repair
5393,shallow well,Shinyanga,wug,0,functional
11917,shallow well,Kilimanjaro,vwc,1973,functional
26785,river,Morogoro,vwc,2008,functional
7157,shallow well,Mbeya,vwc,0,needs repair
39878,shallow well,Mbeya,vwc,0,functional
9855,shallow well,Singida,vwc,1990,needs repair
35636,spring,Iringa,wua,2008,functional
8244,machine dbh,Ruvuma,parastatal,1996,functional
1533,spring,Manyara,vwc,2003,functional
15548,spring,Tanga,vwc,1969,needs repair
7316,shallow well,Kigoma,vwc,2005,functional
60895,shallow well,Tabora,parastatal,0,needs repair
54993,spring,Arusha,vwc,1980,functional
25892,machine dbh,Kilimanjaro,water authority,2011,functional
73350,machine dbh,Mwanza,vwc,0,functional
39418,shallow well,Dodoma,vwc,0,needs repair
38673,spring,Kagera,vwc,0,needs repair
14336,rainwater harvesting,Arusha,vwc,2000,functional
37119,shallow well,Kagera,vwc,0,functional
24203,shallow well,Kilimanjaro,vwc,2009,functional
57615,shallow well,Shinyanga,wug,0,needs repair
34477,machine dbh,Dodoma,vwc,0,needs repair
18131,river,Iringa,vwc,2004,functional
28105,shallow well,Kigoma,vwc,2001,functional
25445,spring,Rukwa,vwc,2011,needs repair
51917,spring,Iringa,vwc,2004,needs repair
41260,machine dbh,Manyara,vwc,2008,needs repair
17684,spring,Arusha,vwc,2011,functional
69,river,Ruvuma,vwc,2002,functional
9637,rainwater harvesting,Mwanza,other,2011,functional
52737,machine dbh,Kagera,vwc,0,needs repair
10590,shallow well,Mtwara,vwc,1978,needs repair
9027,spring,Ruvuma,vwc,1992,functional
40501,shallow well,Mwanza,vwc,0,functional
46982,spring,Arusha,vwc,1990,functional
25632,machine dbh,Rukwa,wua,1991,needs repair
68433,shallow well,Kagera,vwc,0,functional
66173,spring,Iringa,private operator,2008,functional
23783,river,Iringa,vwc,0,needs repair
40643,spring,Iringa,vwc,2008,functional
74202,machine dbh,Singida,vwc,2010,functional
34895,shallow well,Morogoro,wug,2010,needs repair
24505,shallow well,Shinyanga,wug,2005,functional
23415,machine dbh,Pwani,vwc,2011,needs repair
26274,spring,Manyara,vwc,2002,functional
73782,river,Kigoma,water board,2007,functional
51053,machine dbh,Dar es Salaam,wug,2010,functional
62845,spring,Kigoma,water board,2004,functional
18096,spring,Arusha,vwc,1980,functional
37285,river,Mbeya,vwc,0,functional
13771,river,Pwani,private operator,2010,functional
5293,river,Mbeya,wug,0,needs repair
40718,machine dbh,Mbeya,wug,0,functional
11390,spring,Kilimanjaro,vwc,1972,needs repair
64758,lake,Mwanza,vwc,0,functional
19571,machine dbh,Rukwa,water authority,1984,needs repair
17101,shallow well,Shinyanga,vwc,0,functional
68133,spring,Mtwara,vwc,2006,functional
61691,river,Pwani,wua,2005,functional
26050,river,Mbeya,vwc,0,functional
29488,spring,Dodoma,vwc,0,functional
26031,river,Mbeya,vwc,0,functional
65933,spring,Mbeya,vwc,0,functional
45431,shallow well,Mwanza,vwc,0,functional
66091,river,Ruvuma,other,2002,functional
62969,river,Mbeya,water board,0,needs repair
69683,spring,Iringa,vwc,1990,functional
28555,shallow well,Pwani,private operator,2011,functional
12893,machine dbh,Singida,vwc,1998,functional
41739,spring,Manyara,vwc,2005,functional
41991,rainwater harvesting,Mwanza,other,1999,functional
16016,rainwater harvesting,Kilimanjaro,parastatal,2005,functional
41875,machine dbh,Mtwara,vwc,2000,functional
775,spring,Mbeya,vwc,0,functional
49481,rainwater harvesting,Arusha,parastatal,2000,functional
22682,lake,Mwanza,vwc,0,needs repair
3991,spring,Mbeya,vwc,0,functional
14762,river,Arusha,vwc,2009,functional
67724,shallow well,Mwanza,vwc,0,functional
33966,dam,Tabora,vwc,0,needs repair
44875,spring,Manyara,vwc,2007,functional
42592,shallow well,Kagera,vwc,0,functional
18631,machine dbh,Shinyanga,wug,0,needs repair
58236,spring,Mtwara,water authority,0,needs repair
23408,machine dbh,Mtwara,vwc,2000,functional
34062,shallow well,Morogoro,vwc,1995,functional
69618,spring,Arusha,vwc,2000,functional
21508,river,Iringa,wua,1993,functional
64070,machine dbh,Lindi,vwc,2011,functional
23863,machine dbh,Lindi,private operator,2007,functional
37255,spring,Mbeya,vwc,0,needs repair
